Entry,Name,Total points,Gameweek Points,Gameweek Hits,Rank,Last Rank,Player,Player,Player,Player,Player,Player,Player,Player,Player,Player,Player,Player,Player,Player,Player,Captain,V Captain,Bank amount,Team Value,Gameweek Transfers
1609059,Teeds United,322,52,0,406,209,400,247,267,27,251,253,393,433,151,280,417,24,18,332,145,280,253,1.5,100.8,1
1609939,Not there yet,322,64,0,406,1590,445,245,115,267,357,247,391,40,396,280,257,154,295,184,199,280,257,1.2,100.2,0
1872257,Gaffer United,322,55,0,406,341,490,245,267,115,72,253,393,251,151,280,43,445,18,427,183,280,251,1.1,100.8,1
1889818,Barsnebäck,322,56,0,406,407,498,247,267,286,253,251,393,370,280,151,45,190,380,145,56,280,253,0.3,101.7,0
1958905,HoĶ AloH,322,56,0,406,407,445,357,247,115,70,253,433,393,480,417,280,136,295,145,518,280,253,1.1,100.5,0
2490653,League One Legends,322,63,0,406,1343,260,4,267,247,253,251,433,393,480,280,151,136,427,138,56,280,253,0.0,102.2,0
2724038,Red Devils AGS,322,51,0,406,187,260,267,247,220,253,432,251,393,480,417,280,136,427,56,138,280,417,0.5,101.8,0
2949718,ribs rangers,322,67,0,406,2532,468,357,115,162,253,125,251,458,306,280,189,136,95,102,428,280,253,0.4,101.0,0
3053119,LondonColney,322,61,0,406,959,400,247,267,291,253,251,393,370,45,151,280,445,95,167,145,280,400,0.0,101.7,0
3058891,NERO_WoLFz,322,63,0,406,1343,282,115,357,246,251,122,393,433,280,257,151,179,56,145,32,280,251,0.0,101.8,0
3115533,Baba Yaga,322,60,0,406,805,400,247,267,291,253,251,393,370,45,280,151,445,145,167,95,280,253,0.2,101.7,0
3152070,New World Order,322,53,0,406,247,490,357,115,247,253,393,365,233,417,151,280,155,335,494,218,280,417,0.8,100.2,0
3320441,D7eem FC,322,69,0,406,3761,490,27,267,247,122,126,251,276,234,480,280,468,184,53,335,280,251,0.1,101.6,0
3512003,Busman,322,62,0,406,1220,400,145,267,247,253,393,276,251,280,151,417,445,95,138,459,280,253,0.9,100.6,1
3536027,Orten 10,322,71,0,406,4743,260,162,267,29,251,393,433,253,280,257,480,445,378,451,336,393,253,0.2,101.8,0
3858269,ALGERIAN_ZMCH,322,58,0,406,571,445,115,247,267,253,276,393,251,45,480,280,136,145,56,95,253,45,0.2,101.7,0
4087779,West Coast XI,322,60,0,406,805,400,291,267,247,253,251,393,370,151,280,45,445,145,167,95,280,400,0.2,101.7,0
4138331,Smith's Select,322,55,0,406,341,260,115,145,357,247,253,393,125,43,280,305,400,265,339,478,280,260,0.3,101.1,0
4150516,Boca Gingers,322,60,0,406,805,400,267,291,247,393,253,251,370,151,280,45,445,95,145,167,280,253,0.1,101.7,0
4256797,Dirty Sanchez,322,63,0,406,1343,260,115,357,28,245,251,122,433,280,480,417,154,393,249,330,280,260,0.0,101.9,0
4350536,Diamond pitch Boyz,322,60,0,406,805,400,291,267,247,251,253,393,370,45,280,151,445,167,145,95,280,251,0.0,101.7,0
10647,KJ United,322,69,0,439,4027,282,247,267,286,393,253,125,276,257,480,280,190,95,145,56,280,253,0.0,101.8,0
238902,⚽ FOLLY`s 11 ⚽,322,65,4,439,959,400,267,246,115,40,253,251,276,45,280,177,328,95,145,56,253,267,3.4,98.8,2
411466,Oldale's Army,322,58,0,439,636,400,247,286,267,393,276,253,251,45,280,177,445,95,182,145,280,253,1.8,100.6,0
679733,Lunns Legends,322,69,0,439,4027,260,267,247,116,28,251,432,393,480,280,257,190,295,167,145,280,251,0.0,102.3,0
981443,Marsh F.C.,322,60,0,439,889,445,145,267,247,393,253,251,276,432,280,417,155,480,95,335,280,253,0.3,101.7,0
1575284,RodallegaBombs,322,60,0,439,889,445,247,267,145,253,432,251,276,393,417,280,155,480,95,335,280,253,0.1,101.7,0
3817986,KillJester,322,60,0,439,889,445,145,267,247,432,393,251,253,276,417,280,155,95,335,480,280,253,0.2,101.7,0
3836565,Kooosh FC,322,67,0,439,2737,282,286,267,247,253,251,125,276,393,280,348,136,145,95,189,280,251,1.2,100.6,0
3987031,Hat Trick.,322,62,0,439,1220,154,116,267,247,393,253,251,370,45,151,280,445,167,95,145,280,253,0.3,101.9,0
2677070,chelsea,322,77,0,448,6880,498,262,115,246,355,251,253,459,478,280,348,439,427,188,305,280,253,2.0,98.7,0
3316024,Ivory Toast,321,50,0,449,174,400,286,267,247,251,370,253,393,151,280,45,445,167,145,95,280,253,1.0,100.7,0
1061188,Chrobry Głogów,321,59,0,450,771,260,246,247,115,459,276,251,302,280,151,43,400,433,330,221,280,43,2.9,99.3,1
3031722,JonjoForRussia,321,60,0,450,912,454,286,267,247,253,433,393,251,275,280,437,190,480,335,145,280,253,0.0,102.0,0
3827221,New ahly,321,45,4,450,64,260,286,267,357,253,17,433,251,151,417,280,400,82,142,405,280,253,0.3,101.1,2
482384,Colonel Getafe,321,55,0,453,391,260,286,267,247,253,370,393,251,280,151,258,490,332,458,145,280,253,0.0,102.1,0
497803,Sons,321,44,0,453,49,260,267,247,286,115,393,364,253,280,417,177,190,80,145,451,280,417,2.7,98.9,1
817203,DeportivoKarloKarlo,321,69,0,453,4272,490,247,356,267,432,393,253,251,45,280,480,454,40,145,95,280,253,0.2,101.3,0
1331724,"3,000 points",321,60,0,453,923,445,115,247,286,253,251,393,432,280,437,234,190,145,427,56,280,253,0.4,102.0,0
1959110,Wasted Wildcard XI,321,77,0,453,6993,154,247,267,145,28,251,393,253,295,189,280,155,183,265,209,280,267,2.1,100.3,0
2148477,DESTROYERS,321,57,0,453,541,213,115,267,357,275,433,150,370,393,151,372,468,245,4,480,372,151,0.1,101.4,0
2282683,Fc Extinction,321,61,0,453,1075,282,115,267,376,247,80,251,253,361,302,280,329,265,189,209,253,280,0.1,101.1,0
2559538,afganshah,321,55,0,453,407,468,115,357,71,336,253,251,433,391,280,43,498,376,480,475,280,468,0.3,101.5,0
2573982,John Puteh,321,46,0,453,83,400,267,247,357,253,251,370,393,45,151,280,445,145,167,95,280,253,0.2,101.5,0
2594289,Liverpool,321,54,0,453,341,213,247,357,267,115,253,126,302,257,280,417,136,140,56,16,253,280,1.9,99.4,1
2613933,Tinder Surprise,321,59,0,453,805,260,267,247,291,253,432,251,393,151,280,480,136,427,56,138,280,393,0.2,101.5,0
3959124,Train10 (**),321,60,0,453,959,400,247,267,145,393,251,370,253,45,151,280,445,95,167,285,280,253,0.1,101.6,0
4371001,Fanto’s Com’n Home,321,57,0,453,571,445,286,267,247,370,253,251,393,151,280,45,400,145,141,481,280,253,0.9,100.8,0
31625,Luke's Legends,321,62,0,466,1274,260,267,247,142,393,40,251,253,417,280,151,454,332,56,145,280,253,0.3,101.4,0
84033,Invincibles,321,61,0,466,1118,328,267,145,247,336,393,40,251,253,45,280,190,95,295,189,280,253,0.0,102.0,0
137955,Wimbledon All Stars,321,59,0,466,805,282,267,247,27,253,251,276,393,233,280,327,190,395,145,192,280,253,0.1,102.1,0
162346,E-S-E-T,321,51,0,466,205,328,267,247,145,276,393,251,432,253,280,480,373,45,335,95,280,267,1.8,99.4,0
246856,Simens,321,65,0,466,2204,454,267,247,115,251,393,276,254,417,280,23,400,140,335,82,280,251,0.4,101.3,0
429779,Toon Raiders!,321,66,0,466,2532,154,247,267,138,253,276,458,251,393,258,280,400,480,95,145,280,253,0.3,101.9,0
487379,hilmitch,321,61,0,466,1118,400,247,267,113,393,122,271,251,45,151,280,445,80,28,145,280,271,0.7,101.1,0
611784,River Zlate,321,69,0,466,4134,490,247,267,357,122,393,276,251,151,280,417,445,145,245,392,280,417,0.2,101.5,0
730429,Shaolin_Soccer,321,63,0,466,1758,445,286,267,247,251,370,393,253,45,280,151,400,167,145,95,280,253,0.1,101.6,0
785621,Pringles SC,321,59,0,466,805,260,72,115,247,357,126,275,251,433,257,280,25,28,396,478,280,260,0.9,100.3,0
817820,Vučiću pederu,321,54,0,466,323,400,245,115,267,253,251,393,433,480,280,151,328,297,145,28,253,393,0.5,101.6,0
822828,DyldoBaggins,321,60,0,466,959,445,247,267,356,251,370,253,393,151,45,280,400,145,335,56,280,253,0.1,102.3,0
940912,Freddie F.C.,321,65,0,466,2204,400,247,355,267,253,370,393,251,151,280,45,445,131,427,428,253,280,0.2,101.6,0
1018189,Show me the Mane,321,60,0,466,959,400,247,28,267,251,253,276,393,433,45,280,445,330,145,480,280,253,0.4,101.8,0
1217705,Kloppites,321,59,0,466,805,260,247,267,116,393,253,370,251,45,280,151,190,95,145,131,280,253,0.0,102.2,0
1256564,Ghanas Worldy WiFi,321,57,0,466,571,400,247,267,28,276,253,251,393,480,280,177,445,433,138,335,280,253,0.5,101.5,0
1339217,Brisbane’s calling,321,57,0,466,571,282,247,115,72,245,251,391,433,393,372,280,399,441,343,480,280,372,0.0,102.0,0
1394648,chill babe,321,56,8,466,476,468,247,357,115,253,393,364,478,280,151,480,136,145,56,52,280,253,1.6,100.1,3
1422776,Neville Wears Prada,321,57,0,466,553,282,245,247,267,115,253,393,459,276,151,280,490,72,480,131,280,253,1.1,100.6,0
1680190,ynwa,321,68,0,466,3645,400,267,245,115,276,253,251,456,417,177,280,136,126,145,52,280,253,0.0,101.6,0
1760331,KAY9,321,60,0,466,1046,400,267,286,247,253,393,251,370,280,45,151,445,145,95,167,280,253,0.2,101.6,0
1851875,MójCyrkMojeMałpy,321,62,0,466,1343,468,115,356,267,393,432,391,433,251,280,480,400,22,113,138,280,251,1.0,100.6,0
2344365,Meols Greats,321,55,0,466,407,282,267,247,115,355,253,274,254,43,151,280,136,360,459,458,280,253,1.4,100.0,1
2619208,UEFAlona,321,51,0,466,205,260,72,247,357,253,393,251,433,151,280,417,307,145,182,95,280,253,0.1,101.1,0
2651615,Couldn't giv 2 fuchs,321,56,0,466,476,468,28,157,267,253,251,393,433,18,151,280,24,480,145,332,280,253,0.0,102.3,0
2702596,Blitzkrieg  89,321,54,0,466,341,445,247,142,267,393,253,251,432,40,417,280,190,480,145,427,280,253,0.0,102.2,0
2804498,Beating Lee AGAIN,321,53,0,466,293,445,247,286,267,253,251,393,276,151,43,280,136,116,145,56,280,253,0.9,101.3,0
2807749,Snowballers,321,46,0,466,83,260,247,267,356,459,251,253,370,45,280,151,454,141,145,56,280,253,0.5,100.9,0
2812594,FC Tajecina,321,59,0,466,805,400,267,247,330,393,251,253,370,45,151,280,136,4,335,413,280,253,0.2,101.4,0
2931826,show me da Maneé,321,61,0,466,1118,351,267,357,247,276,459,251,122,257,151,280,136,140,56,32,280,251,0.1,101.4,0
3026048,Wander1ngM1nd,321,40,0,466,28,468,357,246,115,267,182,167,253,151,480,280,136,273,145,183,280,267,1.6,100.0,0
3032077,EtshElkoraElmasreya,321,45,0,466,71,260,267,246,72,357,433,251,253,125,280,43,190,218,19,480,253,280,0.3,101.6,0
3047978,Liverpool Legends,321,67,0,466,2942,445,247,267,291,251,370,253,393,151,280,45,400,95,167,145,280,253,0.2,101.7,0
3053558,FCBhusal,321,60,0,466,959,400,247,118,267,370,393,253,251,45,280,151,445,145,95,167,280,253,1.1,100.9,1
3123046,Tærtlag,321,67,0,466,2942,400,291,267,247,251,370,253,393,45,151,280,445,95,167,145,280,253,0.2,101.7,0
